city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,is_tech_corridor,rain_factor,target_speed_kmh,congestion_level
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,3,5,124,22.0,0,1.0,16.0,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,16,0,85,12.0,1,1.0,9.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,6,511,12.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,22,6,520,12.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,5,0,328,12.0,1,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,4,283,18.0,1,0.5,5.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,2,0,398,12.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,6,154,12.0,1,0.5,4.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,19,4,300,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,6,213,18.0,1,0.5,5.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,5,455,16.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,0,1,457,20.0,1,1.0,7.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,0,478,24.0,0,1.0,8.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,2,153,20.0,1,0.5,7.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,15,5,288,35.0,0,0.5,9.8,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,8,5,515,16.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,1,503,16.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,1,349,22.0,0,1.0,11.0,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,6,0,533,12.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,13,6,551,16.0,1,1.0,4.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,15,3,98,35.0,0,1.0,26.3,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,4,4,430,16.0,1,1.0,6.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,23,6,600,22.0,0,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,5,385,48.0,1,1.0,22.3,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,11,6,331,22.0,0,1.0,6.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,1,211,12.0,1,1.0,7.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,6,97,35.0,0,1.0,26.4,MODERATE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,4,118,48.0,1,1.0,35.1,LOW
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,0,105,20.0,1,1.0,14.9,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,11,6,546,20.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,3,431,18.0,1,1.0,7.5,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,4,338,35.0,0,0.5,9.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,5,294,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,5,509,12.0,1,1.0,4.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,3,525,16.0,1,1.0,5.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,5,85,35.0,0,1.0,15.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,11,1,390,35.0,0,1.0,9.5,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,4,272,35.0,0,1.0,20.2,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,0,199,24.0,0,1.0,15.6,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,1,2,93,12.0,1,1.0,9.1,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,6,549,20.0,1,1.0,6.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,2,304,24.0,0,1.0,13.1,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,3,172,20.0,1,1.0,13.6,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,1,5,160,48.0,1,1.0,33.1,LOW
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,0,6,589,35.0,0,1.0,9.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,4,111,12.0,1,1.0,8.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,1,163,35.0,0,0.5,12.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,21,2,554,22.0,0,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,2,444,24.0,0,1.0,9.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,1,258,16.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,6,199,35.0,0,1.0,22.8,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,0,525,35.0,0,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,16,3,188,35.0,0,1.0,23.2,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,4,279,35.0,0,1.0,11.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,1,406,35.0,0,1.0,9.1,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,4,411,24.0,0,1.0,10.5,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,17,3,414,35.0,0,1.0,9.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,2,168,16.0,1,0.5,5.5,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,4,343,16.0,1,1.0,8.1,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,0,441,22.0,0,0.5,4.5,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,3,85,22.0,0,1.0,16.8,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,1,106,20.0,1,1.0,14.9,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,5,371,20.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,4,186,20.0,1,1.0,13.3,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,1,426,12.0,1,1.0,5.1,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,10,1,96,20.0,1,1.0,6.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,3,222,48.0,1,1.0,12.4,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,9,2,372,20.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,2,3,323,16.0,1,1.0,8.4,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,6,485,22.0,0,1.0,8.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,4,561,35.0,0,1.0,5.9,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,5,196,18.0,1,1.0,11.8,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,15,4,244,12.0,1,1.0,7.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,5,571,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,1,555,24.0,0,1.0,7.1,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,5,73,20.0,1,0.5,7.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,18,1,382,22.0,0,1.0,6.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,5,112,35.0,0,1.0,25.8,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,12,6,580,16.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,2,599,12.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,1,581,48.0,1,1.0,12.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,6,80,48.0,1,0.5,7.6,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,5,429,22.0,0,0.5,4.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,18,0,425,24.0,0,1.0,6.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,21,0,374,48.0,1,1.0,9.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,2,479,18.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,6,4,334,12.0,1,1.0,6.2,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,3,324,16.0,1,1.0,8.4,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,2,230,20.0,1,1.0,12.4,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,5,500,20.0,1,1.0,7.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,17,1,237,48.0,1,1.0,12.1,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,6,5,490,48.0,1,0.5,8.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,10,5,100,24.0,0,1.0,10.6,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,6,349,24.0,0,1.0,12.0,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,4,85,16.0,1,1.0,12.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,6,5,451,22.0,0,1.0,8.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,6,311,24.0,0,1.0,12.9,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,3,2,459,35.0,0,1.0,13.7,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,4,205,22.0,0,1.0,14.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,4,338,35.0,0,1.0,17.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,3,448,48.0,1,1.0,19.3,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,2,155,48.0,1,1.0,13.7,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,0,417,18.0,1,1.0,7.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,3,330,35.0,0,1.0,10.7,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,15,2,213,48.0,1,0.5,15.3,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,11,2,396,18.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,5,372,35.0,0,0.5,8.4,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,0,186,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,2,353,18.0,1,0.5,4.5,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,4,549,24.0,0,1.0,7.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,19,5,122,22.0,0,1.0,9.4,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,2,494,22.0,0,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,5,3,412,24.0,0,1.0,10.5,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,18,0,86,18.0,1,1.0,5.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,4,414,24.0,0,1.0,10.5,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,1,1,478,18.0,1,1.0,6.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,0,196,18.0,1,1.0,4.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,3,239,24.0,0,1.0,14.7,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,2,0,389,20.0,1,0.5,4.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,8,2,331,24.0,0,1.0,7.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,5,232,16.0,1,1.0,4.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,7,5,154,16.0,1,1.0,11.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,14,5,592,24.0,0,1.0,6.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,5,4,146,18.0,1,1.0,12.7,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,0,331,35.0,0,1.0,18.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,6,4,133,48.0,1,1.0,34.4,LOW
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,4,356,35.0,0,1.0,10.2,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,20,0,578,16.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,7,3,110,12.0,1,1.0,8.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,2,0,290,12.0,1,1.0,6.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,4,184,35.0,0,0.5,6.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,4,141,20.0,1,1.0,14.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,4,521,35.0,0,1.0,11.5,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,6,313,35.0,0,1.0,18.8,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,6,352,35.0,0,1.0,10.3,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,0,176,35.0,0,1.0,23.6,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,1,561,20.0,1,1.0,5.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,0,333,48.0,1,1.0,24.8,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,5,4,176,24.0,0,1.0,16.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,5,453,35.0,0,1.0,13.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,3,274,48.0,1,1.0,27.6,MODERATE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,20,5,124,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,4,153,24.0,0,1.0,16.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,2,1,512,16.0,1,1.0,5.4,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,0,1,346,22.0,0,1.0,11.1,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,4,4,174,22.0,0,1.0,14.9,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,0,332,16.0,1,1.0,8.3,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,17,5,184,18.0,1,1.0,4.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,4,311,12.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,2,0,351,16.0,1,1.0,8.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,1,555,20.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,0,493,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,1,216,24.0,0,1.0,15.2,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,4,262,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,15,0,235,18.0,1,0.5,5.5,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,2,525,20.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,21,6,429,24.0,0,1.0,5.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,3,215,20.0,1,1.0,5.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,4,84,35.0,0,1.0,26.8,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,6,535,24.0,0,1.0,7.6,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,4,599,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,3,3,429,18.0,1,1.0,7.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,5,217,20.0,1,1.0,12.7,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,3,3,498,22.0,0,1.0,7.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,2,100,12.0,1,1.0,9.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,4,326,22.0,0,1.0,6.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,16,3,531,48.0,1,1.0,15.3,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,1,130,48.0,1,1.0,14.2,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,20,2,465,35.0,0,1.0,7.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,2,393,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,2,73,35.0,0,1.0,16.0,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,3,252,16.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,18,6,578,16.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,6,4,159,22.0,0,1.0,15.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,6,6,375,48.0,1,1.0,22.8,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,19,4,171,18.0,1,1.0,5.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,1,190,18.0,1,1.0,11.9,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,5,384,16.0,1,1.0,7.5,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,11,3,387,16.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,6,121,24.0,0,1.0,17.5,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,4,284,12.0,1,1.0,6.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,3,1,227,24.0,0,1.0,15.0,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,4,393,12.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,21,2,533,22.0,0,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,1,263,48.0,1,1.0,28.2,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,14,3,161,20.0,1,1.0,13.8,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,6,536,22.0,0,1.0,6.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,1,600,20.0,1,1.0,5.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,5,574,22.0,0,1.0,6.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,19,6,360,16.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,3,0,133,12.0,1,1.0,8.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,6,578,20.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,6,212,12.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,23,1,95,16.0,1,1.0,12.1,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,8,5,359,22.0,0,1.0,6.4,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,11,5,364,48.0,1,0.5,4.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,6,364,48.0,1,1.0,23.3,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,6,261,20.0,1,1.0,11.8,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,20,6,570,48.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,2,522,48.0,1,1.0,15.7,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,0,188,18.0,1,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,2,598,22.0,0,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,4,219,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,6,2,267,24.0,0,1.0,14.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,16,0,571,22.0,0,1.0,6.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,5,363,16.0,1,1.0,7.8,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,2,351,20.0,1,0.5,5.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,19,6,375,16.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,16,3,384,22.0,0,0.5,5.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,0,242,48.0,1,1.0,29.2,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,18,0,516,20.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,17,5,103,16.0,1,1.0,4.9,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,4,544,16.0,1,1.0,4.9,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,3,421,24.0,0,0.5,5.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,4,278,48.0,1,1.0,27.5,MODERATE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,3,113,20.0,1,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,13,3,244,12.0,1,1.0,7.3,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,5,79,48.0,1,1.0,37.0,LOW
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,3,260,24.0,0,1.0,14.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,3,471,48.0,1,0.5,9.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,4,589,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,14,1,581,12.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,12,2,505,48.0,1,1.0,16.6,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,1,173,18.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,6,4,117,20.0,1,1.0,14.7,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,5,3,408,35.0,0,1.0,15.5,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,3,99,48.0,1,1.0,36.0,LOW
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,4,596,22.0,0,0.5,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,5,5,331,18.0,1,0.5,4.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,15,1,233,16.0,1,1.0,9.9,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,1,530,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,3,2,546,48.0,1,1.0,14.6,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,4,331,24.0,0,0.5,6.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,21,5,501,24.0,0,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,1,185,20.0,1,1.0,13.3,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,13,3,387,24.0,0,1.0,11.1,HEAVY
